id,supplier_id,location_type,name,address_line1,address_line2,city,state_province,postal_code,country,latitude,longitude,capacity_mt,operational_since,phone,email,created_at
4a00a7c9-d600-46a5-817b-4bbbbe79155e,27fd484d-a62a-4a6b-9724-a3a1ef7169ca,r_and_d_center,Beijing r and d center,322 Industrial Road,,Beijing,Beijing,96569,Namibia,19.25157,110.3507,,2009,,,2021-06-02T05:39:44.593Z
a38f8a76-ee31-499b-b802-8a3d3cb9913c,fe57c791-f841-4b8b-8fd0-68d854ee8ce5,processing_plant,Perth processing plant,272 Industrial Road,,Perth,Perth,80047,Argentina,34.63198,34.34371,,2013,,,2016-07-24T05:39:44.593Z
432a7904-6036-462a-8ab5-ddeefdb0a01d,33ab3567-0b9c-4eda-afbd-56a0d6c58527,r_and_d_center,Windhoek r and d center,890 Industrial Road,,Windhoek,Windhoek,41226,Argentina,35.50178,88.61364,,2008,,,2018-12-11T05:39:44.593Z
490e7392-9e2e-4ab7-b97b-e6b84b3c7431,92e40224-054a-4586-9281-4b7fc2df2278,processing_plant,Santiago processing plant,439 Industrial Road,,Santiago,Santiago,32489,China,3.96539,-99.51489,,2010,,,2016-09-25T05:39:44.593Z
bd347e1d-380b-456c-a7ca-880b618b4c62,02928f0e-27b3-43ea-bfe8-9fe0dd78620f,processing_plant,Perth processing plant,140 Industrial Road,,Perth,Perth,25883,China,-27.80967,100.15601,,2020,,,2017-06-26T05:39:44.593Z
091a9823-4e78-499a-a71c-20f347a44eb1,a20dbd32-a765-4c3b-bc92-003c072148dc,r_and_d_center,Beijing r and d center,426 Industrial Road,,Beijing,Beijing,36321,Canada,4.81164,19.84414,,2014,,,2018-02-20T05:39:44.593Z
95b37a8c-1e0d-4faf-846f-17d67d170a94,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,warehouse,Charlotte warehouse,649 Industrial Road,,Charlotte,Charlotte,65099,Zimbabwe,29.12482,-109.0968,,2017,,,2020-06-13T05:39:44.593Z
464a3daf-62d4-4483-906e-f30ccfc7cfa4,e25887d0-5884-4785-a22c-af72e2626bd4,mining_operation,Beijing mining operation,478 Industrial Road,,Beijing,Beijing,25043,Canada,-10.06305,97.66185,30093,2007,,,2022-07-17T05:39:44.593Z
6f9bebef-49fa-43df-8da4-fabe98e43ada,0993ef4e-0912-4214-88b5-f09012b23d4a,office,Harare office,907 Industrial Road,,Harare,Harare,29353,Namibia,11.07504,44.02728,,2018,,,2020-04-28T05:39:44.593Z
d1f5f3a9-70f2-4dea-b214-d6639ede4943,0208e2ff-4c35-4e75-8fc2-e9999728b4e3,r_and_d_center,Charlotte r and d center,312 Industrial Road,,Charlotte,Charlotte,97716,Chile,-19.69781,-112.83034,,2001,,,2020-02-19T05:39:44.593Z
fae656fd-8ea6-402a-b03b-83d89690be11,33341bfa-7a02-4df4-8eb7-e343553bacdd,mining_operation,Santiago mining operation,362 Industrial Road,,Santiago,Santiago,72398,Zimbabwe,-11.00427,127.84443,33809,2024,,,2020-05-24T05:39:44.593Z
ecef829b-03c3-402d-a362-14756a702226,0da3391f-6ec1-4d91-9502-5dd71c6bc945,warehouse,Santiago warehouse,189 Industrial Road,,Santiago,Santiago,21542,Namibia,-33.15389,43.01976,,2013,,,2023-03-26T05:39:44.593Z
4f6bd9f9-d53c-482c-998f-6f6f15a08d0e,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,mining_operation,Toronto mining operation,448 Industrial Road,,Toronto,Toronto,68658,Argentina,1.21091,-56.76709,48408,2014,,,2022-12-31T05:39:44.593Z
0addf597-38ca-47f4-b396-9910d542e1d8,1b34a295-7e7d-46ef-91e6-ed739cb9d235,office,Charlotte office,94 Industrial Road,,Charlotte,Charlotte,60939,Canada,12.55479,-92.17277,,2016,,,2021-10-09T05:39:44.593Z
429f57a6-f306-40af-94d0-654efa203137,5c014bcc-0c8e-4aa6-913b-023d35351c70,mining_operation,Buenos Aires mining operation,593 Industrial Road,,Buenos Aires,Buenos Aires,60418,Canada,22.41457,53.40549,8758,2021,,,2016-12-30T05:39:44.593Z
e205fde5-9237-49eb-bf52-3f776a57c0b7,170c951d-32a9-4902-8594-379c4591e480,office,Toronto office,57 Industrial Road,,Toronto,Toronto,38512,Namibia,30.16712,3.69475,,2013,,,2017-11-19T05:39:44.593Z
f2dec360-c732-4b61-ba53-15081141c2c4,2ab13aab-6094-4c0d-9d45-af607b1c664e,mining_operation,Harare mining operation,611 Industrial Road,,Harare,Harare,86981,Australia,-27.76607,119.67723,23019,2009,,,2017-04-02T05:39:44.593Z
9724b296-bcf9-43d7-9cd4-1279fa38c99b,7e6280d4-3563-4ed6-a2b0-1faeda9e2b74,processing_plant,Beijing processing plant,97 Industrial Road,,Beijing,Beijing,95033,China,-11.99817,-115.02025,,2013,,,2022-09-02T05:39:44.593Z
1571e299-d72d-4f09-980e-f3fd93a78752,ee2e59c2-0031-48e5-8e02-06bcc4fc83f7,r_and_d_center,Santiago r and d center,101 Industrial Road,,Santiago,Santiago,17061,Zimbabwe,-5.00725,60.68382,,2019,,,2016-06-11T05:39:44.593Z
026c04be-e2cd-4978-a72f-78ba215fa155,b773ff39-d507-4e20-9088-7d1b90ef4c59,processing_plant,Buenos Aires processing plant,410 Industrial Road,,Buenos Aires,Buenos Aires,33487,United States,-19.70914,53.88042,,2003,,,2024-01-26T05:39:44.593Z
e273e784-c7c1-4b86-83cc-5b952204bbfe,85f19c5f-c906-4131-a2e1-c7ee824853e5,mining_operation,Toronto mining operation,631 Industrial Road,,Toronto,Toronto,57699,Canada,-20.69982,-18.92865,26861,2003,,,2018-08-27T05:39:44.593Z
079cd55c-76f0-4dd7-8ce5-530397198eed,a9f4a45c-896f-4699-bdb5-053a60619f4e,r_and_d_center,Toronto r and d center,27 Industrial Road,,Toronto,Toronto,47248,China,-1.87718,-109.27677,,2001,,,2020-11-19T05:39:44.593Z
2c1003c7-ba0e-4ece-8e9f-799f4b36fa72,86840899-7fd7-43ef-bb0b-d9662d595c82,r_and_d_center,Buenos Aires r and d center,180 Industrial Road,,Buenos Aires,Buenos Aires,12137,Chile,26.18014,-45.40381,,2011,,,2023-04-17T05:39:44.593Z
e0e94dd8-9af9-4cb7-80e5-ee1e0f99df69,ebdf84c6-923d-4f92-8177-d2dfd2dd9fa6,office,Windhoek office,880 Industrial Road,,Windhoek,Windhoek,46435,Canada,35.4374,0.12192,,2007,,,2022-02-11T05:39:44.593Z
6ebcab68-36ec-4997-9dbc-96d8c1b59dde,90be6962-3f84-4ae1-b418-fc65256c02d0,office,Perth office,167 Industrial Road,,Perth,Perth,84728,Argentina,-15.32348,-58.4116,,2011,,,2021-02-15T05:39:44.593Z
2e88d6be-9a03-43dc-8bdf-606ac1f0a56b,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,r_and_d_center,Beijing r and d center,328 Industrial Road,,Beijing,Beijing,54631,China,0.18444,100.29549,,2007,,,2018-01-01T05:39:44.593Z
f63346af-4ca9-45b5-874a-c77d3840bbf1,a303100d-a5a2-46ee-8c2a-db05153285be,r_and_d_center,Windhoek r and d center,775 Industrial Road,,Windhoek,Windhoek,77879,Chile,25.61484,-80.71558,,2018,,,2024-05-03T05:39:44.593Z
f160fbc1-0663-4b37-a221-f340285cc834,9e435b1b-3b26-4f4b-9b97-17ba2e5c1452,warehouse,Perth warehouse,942 Industrial Road,,Perth,Perth,82276,United States,43.78826,116.37554,,2011,,,2024-04-02T05:39:44.593Z
19ba5ed1-a013-44d8-a638-792fac5fa322,b3a55e8a-812c-4397-93ff-05259f0f42c8,office,Windhoek office,110 Industrial Road,,Windhoek,Windhoek,47147,Zimbabwe,7.28833,-83.56633,,2015,,,2024-01-16T05:39:44.593Z
b03d3f03-aa90-438b-b352-69fca0b78ae9,37fbb935-02c2-4908-8a0d-1767ce72736c,office,Windhoek office,639 Industrial Road,,Windhoek,Windhoek,65667,Canada,34.74946,47.10907,,2019,,,2023-12-29T05:39:44.593Z
2b840826-a314-4ba7-a7cf-a633a004c582,e9169f30-30a8-40fb-9a7b-89eb2e2c7e2b,warehouse,Perth warehouse,502 Industrial Road,,Perth,Perth,14213,Australia,44.70927,-103.95247,,2024,,,2024-06-21T05:39:44.593Z
142c3d8e-feb2-4605-accc-443e5439d2bb,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,warehouse,Beijing warehouse,289 Industrial Road,,Beijing,Beijing,84528,China,-27.77884,115.9888,,2023,,,2024-04-01T05:39:44.593Z
9fb7d205-d78d-46e1-96d0-2c183d435db7,84e986ac-d907-4062-b8a1-76728cedcc12,processing_plant,Charlotte processing plant,238 Industrial Road,,Charlotte,Charlotte,55135,Namibia,0.1653,-6.13172,,2016,,,2023-04-15T05:39:44.593Z
977c0134-f51a-4af6-b68b-4e7be6b99849,ce7e8aa8-2bd9-4139-87d2-b1810e818017,office,Harare office,657 Industrial Road,,Harare,Harare,34501,Chile,18.58934,22.976,,2017,,,2018-07-29T05:39:44.593Z
ccf405be-421c-4a56-a5c8-5a6af23ccc29,92e40224-054a-4586-9281-4b7fc2df2278,r_and_d_center,Santiago r and d center,963 Industrial Road,,Santiago,Santiago,58405,Australia,16.20954,-63.4041,,2006,,,2022-10-18T05:39:44.593Z
be6d752f-b6e7-4ea3-8a1c-aed7efff8f50,e73e62f8-b739-4184-9c94-fef86df770a0,processing_plant,Windhoek processing plant,384 Industrial Road,,Windhoek,Windhoek,77879,Zimbabwe,-17.95735,-85.82527,,2004,,,2023-10-18T05:39:44.593Z
b767ed23-6895-4bc5-8dec-60f8d1797e17,84e986ac-d907-4062-b8a1-76728cedcc12,office,Santiago office,350 Industrial Road,,Santiago,Santiago,66272,Namibia,9.9225,74.40332,,2002,,,2020-03-06T05:39:44.593Z
ad80b783-ca98-4563-b6f7-8cac333c1ad4,e897675f-2cb6-40c7-84a0-7f4b1434e0cd,warehouse,Charlotte warehouse,739 Industrial Road,,Charlotte,Charlotte,21081,United States,-26.201,-38.462,,2012,,,2024-09-17T05:39:44.593Z
658b67cd-6bd9-4c80-a9bd-46e9a486cb50,580ac6db-d376-43b6-94ac-0b76aeaec003,processing_plant,Harare processing plant,386 Industrial Road,,Harare,Harare,51983,Australia,11.70375,-19.56657,,2003,,,2017-01-26T05:39:44.593Z
8ed6f775-1941-425a-bc76-0f9ea3c69c7e,732065c3-9210-49c5-9c01-d28eb1e753cd,processing_plant,Windhoek processing plant,451 Industrial Road,,Windhoek,Windhoek,46734,Zimbabwe,3.81935,65.00965,,2015,,,2016-07-23T05:39:44.593Z
178053b0-98f7-4164-8e8b-ebd21062b1a3,118593b5-e3ba-4913-84df-2e25239acec2,warehouse,Windhoek warehouse,471 Industrial Road,,Windhoek,Windhoek,69196,Canada,28.39591,30.7736,,2014,,,2022-02-16T05:39:44.593Z
5e3aed5e-662e-4a56-b7a1-52ad98c24b36,58dbceb8-d97c-4f7b-86d5-3596474df86c,processing_plant,Toronto processing plant,135 Industrial Road,,Toronto,Toronto,28298,China,43.37344,-83.49016,,2016,,,2019-05-12T05:39:44.593Z
055741d5-d94c-4f4d-8357-97df87c716fd,2ab13aab-6094-4c0d-9d45-af607b1c664e,warehouse,Santiago warehouse,721 Industrial Road,,Santiago,Santiago,12705,Namibia,-16.82318,75.70133,,2020,,,2018-01-24T05:39:44.593Z
c8cb39d6-f46c-4bb1-8cd3-8693e5829702,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,mining_operation,Charlotte mining operation,823 Industrial Road,,Charlotte,Charlotte,44519,Namibia,-18.89832,61.69206,37093,2023,,,2023-03-28T05:39:44.593Z
124e4835-b3d1-40c8-9898-6139679a21e5,c816b440-d47f-4413-9dd3-2d8098f07ff8,r_and_d_center,Charlotte r and d center,245 Industrial Road,,Charlotte,Charlotte,57988,Argentina,-6.37749,104.03679,,2006,,,2021-12-12T05:39:44.593Z
5c9a4efe-0356-49d1-8349-466adcafa8bd,3dd84518-e6a3-4089-ad2e-b1da5f19f97b,mining_operation,Toronto mining operation,830 Industrial Road,,Toronto,Toronto,62470,Chile,-16.63867,20.89069,9011,2001,,,2018-04-02T05:39:44.593Z
229b309e-ac08-46fd-bd00-2352ac7e623a,7f8fe15b-7d71-48da-8487-0aaa6b197c9b,mining_operation,Beijing mining operation,875 Industrial Road,,Beijing,Beijing,48239,Namibia,-32.6525,52.55458,36105,2022,,,2016-05-01T05:39:44.593Z
81003cf0-f681-4c6e-b636-8e23994dddb5,58b993bc-0e84-4dad-885f-5ff25ab85520,mining_operation,Santiago mining operation,556 Industrial Road,,Santiago,Santiago,58564,Namibia,-1.64495,106.6371,16475,2002,,,2024-08-02T05:39:44.593Z
f617eafa-d8f5-4538-bce3-43f45ca6091d,2f754c55-e158-45fa-be6b-851496b9ea40,r_and_d_center,Santiago r and d center,769 Industrial Road,,Santiago,Santiago,97024,Zimbabwe,34.82106,-97.60149,,2004,,,2023-03-06T05:39:44.593Z
6f45d977-962d-45f3-9874-9468faa66b18,85f19c5f-c906-4131-a2e1-c7ee824853e5,office,Perth office,29 Industrial Road,,Perth,Perth,20951,Zimbabwe,33.55572,77.33459,,2023,,,2024-06-20T05:39:44.593Z
80efdfe0-06ac-49e7-8328-59e3053592bd,58dbceb8-d97c-4f7b-86d5-3596474df86c,warehouse,Beijing warehouse,875 Industrial Road,,Beijing,Beijing,28851,China,-31.30236,-35.62675,,2020,,,2024-07-08T05:39:44.593Z
e5ab922c-417f-4171-9946-f10bb3ccb310,4dc832b4-9cc1-4014-8e58-07e70889ab89,r_and_d_center,Toronto r and d center,857 Industrial Road,,Toronto,Toronto,53096,Zimbabwe,28.75061,111.7426,,2011,,,2020-09-07T05:39:44.593Z
c6d8353e-bf3e-4843-8762-58c29d191d61,85f19c5f-c906-4131-a2e1-c7ee824853e5,processing_plant,Harare processing plant,833 Industrial Road,,Harare,Harare,74702,China,49.83199,-44.85443,,2006,,,2023-05-28T05:39:44.593Z
1c49a9d1-872e-475d-ac67-462f70f52c1c,57d13328-0d73-48eb-aff2-7a029e192419,r_and_d_center,Charlotte r and d center,985 Industrial Road,,Charlotte,Charlotte,65486,Argentina,-0.12464,83.9958,,2016,,,2022-07-25T05:39:44.593Z
857cf263-8a90-47f8-bec3-47f87be93fdf,5663ce32-a0ed-4c94-ac7f-ac4a0f9b179c,warehouse,Windhoek warehouse,519 Industrial Road,,Windhoek,Windhoek,18540,Namibia,35.44342,64.12064,,2017,,,2020-11-16T05:39:44.593Z
16963d47-2d56-4e3f-8896-5458501d532a,b69730b6-17d6-4542-aa43-08d7f788dacc,r_and_d_center,Beijing r and d center,60 Industrial Road,,Beijing,Beijing,77971,China,-34.81138,56.39474,,2009,,,2022-02-25T05:39:44.593Z
8ef800ff-da07-46b8-9f5f-7fada5daec5a,af118ca3-20ec-42de-b6d2-05ac60311982,processing_plant,Beijing processing plant,952 Industrial Road,,Beijing,Beijing,17342,Namibia,13.33922,27.78221,,2009,,,2023-03-24T05:39:44.593Z
7a098f47-b2ae-431f-a4f0-500113894270,e9169f30-30a8-40fb-9a7b-89eb2e2c7e2b,r_and_d_center,Charlotte r and d center,124 Industrial Road,,Charlotte,Charlotte,25829,United States,30.65269,13.79873,,2015,,,2022-11-24T05:39:44.593Z
1eeecc97-9911-4351-bb63-2bef41f789d1,ede7df30-7bd2-4b90-8cff-36f93936be94,warehouse,Perth warehouse,365 Industrial Road,,Perth,Perth,63740,Chile,-29.21947,-23.92083,,2016,,,2024-01-12T05:39:44.593Z
18c4eb3f-7ef5-46a3-97e0-45f4ef9aaac2,4de41147-0ced-42bb-9c8d-ca43be6d2b05,r_and_d_center,Toronto r and d center,350 Industrial Road,,Toronto,Toronto,87524,United States,-17.78145,-61.29745,,2020,,,2016-12-06T05:39:44.593Z
e1ff9b56-4562-4b43-acb8-89d29e586ef8,ebdf84c6-923d-4f92-8177-d2dfd2dd9fa6,processing_plant,Buenos Aires processing plant,282 Industrial Road,,Buenos Aires,Buenos Aires,54355,Namibia,-1.7161,-62.48873,,2012,,,2019-05-30T05:39:44.593Z
5840fa94-6178-4ac3-8650-84359556e371,8d89e775-abf3-4f31-aa0f-9466b6fecfb4,mining_operation,Toronto mining operation,342 Industrial Road,,Toronto,Toronto,86737,Zimbabwe,20.34774,92.90978,37705,2017,,,2021-04-12T05:39:44.593Z
8f429ec8-1588-4b0e-9e2c-1cd68a6af98c,84e986ac-d907-4062-b8a1-76728cedcc12,office,Buenos Aires office,137 Industrial Road,,Buenos Aires,Buenos Aires,92086,Australia,-2.13436,-42.51382,,2007,,,2022-11-02T05:39:44.593Z
f5244ec7-aa65-4de6-82a7-fe0c83ee3bf3,fe57c791-f841-4b8b-8fd0-68d854ee8ce5,processing_plant,Toronto processing plant,543 Industrial Road,,Toronto,Toronto,33419,Australia,-5.55644,-104.08136,,2016,,,2021-11-20T05:39:44.593Z
9fc36661-14f5-49a1-8b41-96f0acee44a8,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,r_and_d_center,Perth r and d center,503 Industrial Road,,Perth,Perth,39898,Argentina,25.89918,12.24481,,2001,,,2017-07-03T05:39:44.593Z
d27ba974-ea5a-4528-9608-4bf2ed3b145b,118593b5-e3ba-4913-84df-2e25239acec2,mining_operation,Santiago mining operation,88 Industrial Road,,Santiago,Santiago,60255,Chile,-15.30549,100.93595,39497,2012,,,2023-04-20T05:39:44.593Z
142b976a-a2be-47e2-8923-a50d7562d6e2,33341bfa-7a02-4df4-8eb7-e343553bacdd,r_and_d_center,Charlotte r and d center,816 Industrial Road,,Charlotte,Charlotte,35875,United States,-9.61095,22.26346,,2002,,,2017-04-15T05:39:44.593Z
ec77fd1d-4986-4f34-82b0-8d961cbffad5,7d9de43b-e552-4a17-b164-3bc041b4bdc9,warehouse,Windhoek warehouse,537 Industrial Road,,Windhoek,Windhoek,87158,Canada,-31.71859,-112.71858,,2010,,,2023-08-25T05:39:44.593Z
62e088a9-0b26-4f0b-9d82-8cfd317b6293,09191d79-d858-43a1-8a44-050d114344a7,mining_operation,Charlotte mining operation,907 Industrial Road,,Charlotte,Charlotte,69647,Namibia,22.16331,86.9368,24516,2001,,,2017-09-06T05:39:44.593Z
e2c824f5-854f-4c0a-bec1-b497a939ef7c,a303100d-a5a2-46ee-8c2a-db05153285be,office,Buenos Aires office,778 Industrial Road,,Buenos Aires,Buenos Aires,91609,Canada,31.24996,-63.81174,,2021,,,2021-07-13T05:39:44.593Z
7d0be3e8-765a-4c74-8dfd-814812b27e5b,a94b6af0-5cf0-494d-81e7-3dec16498b23,warehouse,Perth warehouse,199 Industrial Road,,Perth,Perth,87643,Canada,-15.78764,-116.24217,,2002,,,2017-06-22T05:39:44.593Z
a9fcf6f9-9529-4c02-9840-561f96d2c78e,8955fe2c-2821-4805-a0e0-4c4ddda19e0a,mining_operation,Perth mining operation,408 Industrial Road,,Perth,Perth,23439,United States,5.46882,34.75636,32378,2008,,,2024-03-11T05:39:44.593Z
7afcf8de-2e63-4c5f-a75a-91a84539c68a,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,processing_plant,Perth processing plant,620 Industrial Road,,Perth,Perth,61827,China,0.34865,-103.38107,,2020,,,2024-09-23T05:39:44.593Z
d417e6f8-130f-4aa1-adaa-99ddb6fe3b75,a12299a4-2c5b-42a9-ba81-b50ed03324ea,mining_operation,Beijing mining operation,926 Industrial Road,,Beijing,Beijing,57153,China,30.31058,10.16384,7477,2000,,,2023-05-12T05:39:44.593Z
f09aed73-aa38-4500-89a8-3cacdb7ec2f4,a9f4a45c-896f-4699-bdb5-053a60619f4e,office,Harare office,619 Industrial Road,,Harare,Harare,36038,Australia,15.61494,3.33648,,2009,,,2018-04-01T05:39:44.593Z
26a82a92-ad7d-471d-af74-393b86850481,5663ce32-a0ed-4c94-ac7f-ac4a0f9b179c,processing_plant,Windhoek processing plant,267 Industrial Road,,Windhoek,Windhoek,78604,Australia,-13.32184,100.4787,,2022,,,2020-09-27T05:39:44.593Z
e0738576-9f5e-402b-8023-7cd15a47cd3a,e25887d0-5884-4785-a22c-af72e2626bd4,warehouse,Perth warehouse,558 Industrial Road,,Perth,Perth,30741,Zimbabwe,-0.30419,72.60104,,2011,,,2018-08-06T05:39:44.593Z
3e386424-76fb-420c-922d-094b431695e0,b7b17528-c4fd-4a36-a27a-eb178e66ee70,warehouse,Windhoek warehouse,552 Industrial Road,,Windhoek,Windhoek,88739,Chile,23.3276,114.79094,,2016,,,2022-03-22T05:39:44.593Z
6836c05f-6fa3-4c85-8a6d-239122880bba,cf9be32a-f138-41c4-b44b-755d39c6f0d3,office,Santiago office,157 Industrial Road,,Santiago,Santiago,92782,China,-32.45332,-11.24377,,2004,,,2023-08-28T05:39:44.593Z
1fe26859-d3b9-47d6-b287-df59f98e5e1b,9359313b-6554-4d82-896a-f8df6fcd0ef6,r_and_d_center,Windhoek r and d center,460 Industrial Road,,Windhoek,Windhoek,75124,China,21.53936,-14.89031,,2008,,,2017-05-05T05:39:44.593Z
bba638ca-b164-4ef7-bbef-db209d310c67,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,r_and_d_center,Buenos Aires r and d center,828 Industrial Road,,Buenos Aires,Buenos Aires,75269,China,-10.1009,79.85057,,2012,,,2017-07-08T05:39:44.593Z
ba286b7a-8703-434a-89b6-d8054ee3ad82,af118ca3-20ec-42de-b6d2-05ac60311982,office,Beijing office,713 Industrial Road,,Beijing,Beijing,64557,Chile,1.08756,-119.76257,,2023,,,2021-10-29T05:39:44.593Z
f65c259d-c8de-4a58-b31c-9c42a7674d39,b2f50972-7222-46ff-beb2-4abf815821fe,mining_operation,Beijing mining operation,54 Industrial Road,,Beijing,Beijing,75324,Chile,-21.00094,121.00585,34041,2000,,,2020-11-05T05:39:44.593Z
b35c7f0c-ef66-4777-8bd8-ecd5cdbe724e,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,warehouse,Perth warehouse,641 Industrial Road,,Perth,Perth,27307,Canada,-25.84332,-91.73851,,2002,,,2020-04-13T05:39:44.593Z
e2ea6839-750e-4415-8243-9bad40705a14,c6fd996f-9111-44dd-8a5c-447d9ec855ce,warehouse,Toronto warehouse,954 Industrial Road,,Toronto,Toronto,44641,China,-10.41238,-18.31319,,2016,,,2019-09-19T05:39:44.593Z
f711caa8-cc2c-487a-8e40-348573280c2f,03d7c773-07d1-4c54-87fd-e34038901632,warehouse,Charlotte warehouse,71 Industrial Road,,Charlotte,Charlotte,50427,Namibia,33.96869,-3.8912,,2019,,,2016-03-30T05:39:44.593Z
ec759ffb-3e07-44e7-aeef-6a1e7841adc3,9e435b1b-3b26-4f4b-9b97-17ba2e5c1452,processing_plant,Santiago processing plant,824 Industrial Road,,Santiago,Santiago,17122,Zimbabwe,20.12898,5.83313,,2006,,,2017-06-26T05:39:44.593Z
69a6fc53-ad18-42b0-8d57-24b43b011e48,4b7b5184-e4a5-40a9-8953-c01a40ae7bb1,processing_plant,Santiago processing plant,381 Industrial Road,,Santiago,Santiago,70798,Namibia,-1.77506,-6.64997,,2023,,,2019-08-15T05:39:44.593Z
93bd3da1-a242-4558-9a75-f6064e8b33df,277bf9bb-fafe-41f0-903a-c7debfdda64b,warehouse,Perth warehouse,43 Industrial Road,,Perth,Perth,66417,Chile,-33.11643,27.62259,,2020,,,2020-10-01T05:39:44.593Z
c5cc39ad-f2e4-4053-b64b-61a45e871b31,b773ff39-d507-4e20-9088-7d1b90ef4c59,mining_operation,Windhoek mining operation,989 Industrial Road,,Windhoek,Windhoek,88572,Zimbabwe,-27.4988,-95.37193,20658,2007,,,2022-09-16T05:39:44.593Z
9815c77e-0b3e-412e-a300-85a7cf2b28de,0e2b95c5-5b01-4d6e-b925-d07fdbe8ac6b,processing_plant,Perth processing plant,583 Industrial Road,,Perth,Perth,51775,Canada,17.73549,77.60776,,2011,,,2017-08-23T05:39:44.593Z
d361e76e-2254-4ee2-8194-1a3cafc77b0f,cae4d6b6-f6a4-4fc0-a3e6-123a72de64fa,warehouse,Harare warehouse,771 Industrial Road,,Harare,Harare,35557,Zimbabwe,3.35492,35.06177,,2004,,,2016-04-08T05:39:44.593Z
fb74a4d0-9650-4faa-b751-b0b201c333c5,6b2a28c1-efc7-4c51-9f8b-6b6091a53401,warehouse,Harare warehouse,165 Industrial Road,,Harare,Harare,28094,Australia,-30.9141,-50.01695,,2012,,,2024-07-04T05:39:44.593Z
3dfedd80-794a-430c-9f24-8ed026392616,48064f65-e81f-4fb0-abf6-e1cf4cd9f253,mining_operation,Beijing mining operation,591 Industrial Road,,Beijing,Beijing,47040,Chile,6.65462,4.53607,6551,2001,,,2018-10-28T05:39:44.593Z
b3f80f4a-c6b5-4385-88b6-fcb58eb42995,58dbceb8-d97c-4f7b-86d5-3596474df86c,office,Buenos Aires office,475 Industrial Road,,Buenos Aires,Buenos Aires,71403,Canada,-10.29482,-61.68705,,2017,,,2019-08-09T05:39:44.593Z
12707e95-6ba1-4dd8-91cd-54a09150a968,5c40cade-c942-4528-8048-02a989eed85d,mining_operation,Santiago mining operation,801 Industrial Road,,Santiago,Santiago,98143,Canada,26.43462,-28.0154,34558,2002,,,2023-10-29T05:39:44.593Z
82aa1784-0bcb-49fa-bacb-8364cc53220d,7e6280d4-3563-4ed6-a2b0-1faeda9e2b74,processing_plant,Harare processing plant,327 Industrial Road,,Harare,Harare,80064,Chile,9.2524,120.81214,,2002,,,2022-09-09T05:39:44.593Z
94ccae3c-b752-4070-bd0d-0e3584c657dc,8e503c29-9cdb-4f53-ae51-aee678085660,mining_operation,Beijing mining operation,72 Industrial Road,,Beijing,Beijing,50578,United States,48.97335,100.07312,11941,2004,,,2024-09-07T05:39:44.593Z
645da692-e461-4e3e-a4c7-f7d88e3c7854,b76f14c3-32ac-44cf-9716-780bbb7f98f9,office,Toronto office,195 Industrial Road,,Toronto,Toronto,41867,China,5.50849,-6.22962,,2002,,,2019-01-20T05:39:44.593Z
4c408b99-68b6-469f-b12d-5496097aedd7,6b2a28c1-efc7-4c51-9f8b-6b6091a53401,warehouse,Harare warehouse,391 Industrial Road,,Harare,Harare,31618,Zimbabwe,-1.98491,-22.82556,,2004,,,2024-10-14T05:39:44.593Z
8cf0e974-b7c0-457d-a2dc-40bc6c0027a9,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,office,Toronto office,559 Industrial Road,,Toronto,Toronto,32571,Namibia,6.40649,110.506,,2001,,,2019-10-11T05:39:44.593Z
96f33424-66a0-4cf8-b511-e8bd64286e50,a303100d-a5a2-46ee-8c2a-db05153285be,mining_operation,Toronto mining operation,41 Industrial Road,,Toronto,Toronto,80904,Canada,29.61204,-56.71717,44628,2016,,,2019-02-22T05:39:44.593Z
b35cf6ae-39f5-4c09-9c90-ee3d56fa56f8,68db7c08-8dcd-4cb6-b001-eec88539af33,office,Perth office,333 Industrial Road,,Perth,Perth,99287,Chile,8.54707,-55.28651,,2022,,,2022-10-30T05:39:44.593Z
0d258b1f-98cc-4d88-b7b6-809027ef039f,c816b440-d47f-4413-9dd3-2d8098f07ff8,r_and_d_center,Charlotte r and d center,294 Industrial Road,,Charlotte,Charlotte,87978,China,23.861,-69.5727,,2003,,,2023-12-28T05:39:44.593Z
27dfa6b1-44fd-48d6-a642-bf5dabb00755,ebdf84c6-923d-4f92-8177-d2dfd2dd9fa6,warehouse,Harare warehouse,544 Industrial Road,,Harare,Harare,42254,Chile,17.92687,14.90341,,2008,,,2022-08-30T05:39:44.593Z
