id,supplier_id,name,description,category,grade,purity_percentage,li2co3_content,lioh_content,li2o_content,particle_size_um,bulk_density,moisture_content,unit,min_order_quantity,lead_time_days,available_quantity,certifications,esg_compliant,conflict_free,specifications,pricing,status,created_at,updated_at
23478570-31c2-4ebd-8029-f7d086816e55,5c014bcc-0c8e-4aa6-913b-023d35351c70,Pharmaceutical Grade Lithium Carbonate 99.88%,High-quality pharmaceutical grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Pharmaceutical Grade,99.88,99.88,,,,1.36 g/cm³,0.11,MT,453,69,7232,[],false,true,"{""Na"":""≤0.001%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0011%"",""Fe"":""≤0.0003%""}","{""base_price"":8567,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-09-22T05:38:30.432Z,2025-12-29T05:38:30.432Z
030a5ad4-b4f8-4af1-9160-d15050614867,5c014bcc-0c8e-4aa6-913b-023d35351c70,Pharmaceutical Grade Lithium Hydroxide 99.82%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.82,,56.1,,,1.13 g/cm³,0.11,MT,172,32,8139,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0017%"",""Fe"":""≤0.0003%""}","{""base_price"":9793,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-10-04T05:38:30.432Z,2025-12-20T05:38:30.432Z
66cb8e79-795d-4af9-b3a2-76d33990ed83,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Pharmaceutical Grade Recycled Lithium 99.2%,High-quality pharmaceutical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Pharmaceutical Grade,99.2,,,,,1.28 g/cm³,0.06,MT,245,64,8108,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0017%"",""Fe"":""≤0.0003%""}","{""base_price"":8601,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-11-07T05:38:30.432Z,2025-12-09T05:38:30.432Z
0aef6572-6cb2-4ac6-9ef2-9756261635fc,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Battery Grade Recycled Lithium 98.2%,High-quality battery grade recycled lithium for EV battery applications. Meets strict automotive specifications.,Recycled Lithium,Battery Grade,98.22,,,,D50: 35μm,0.98 g/cm³,0.12,MT,32,68,5520,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0011%"",""Fe"":""≤0.0003%""}","{""base_price"":1012,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-07-19T05:38:30.432Z,2025-12-29T05:38:30.432Z
5fb68a69-aba4-4381-af4f-076ea3b18d30,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Technical Grade Lithium Carbonate 99.87%,High-quality technical grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Technical Grade,99.87,99.87,,,,1.02 g/cm³,0.06,MT,139,82,2173,[],false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0017%"",""Fe"":""≤0.0001%""}","{""base_price"":8336,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-01-21T05:38:30.432Z,2025-12-14T05:38:30.432Z
268026b9-fea1-46fe-975d-881fa47bd597,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Battery Grade Lithium Chloride 99.0%,High-quality battery grade lithium chloride for EV battery applications. Meets strict automotive specifications.,Lithium Chloride,Battery Grade,98.98,,,,D50: 29μm,1.34 g/cm³,0.06,MT,33,38,2721,[],false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0002%""}","{""base_price"":915,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-11-04T05:38:30.432Z,2025-12-31T05:38:30.432Z
0341327e-a1b2-4e1b-8b8c-a9defa1bf3a3,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Technical Grade Other 99.1%,High-quality technical grade other for industrial applications. Reliable quality for manufacturing.,Other,Technical Grade,99.14,,,,,1.02 g/cm³,0.06,MT,373,37,1078,[],false,true,"{""Na"":""≤0.001%"",""Mg"":""≤0.0007%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0003%""}","{""base_price"":9743,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-05-01T05:38:30.432Z,2025-12-20T05:38:30.432Z
2a1c2281-39ef-4019-9bf2-73537b280d6f,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Pharmaceutical Grade Lithium Spodumene,High-quality pharmaceutical grade lithium spodumene for industrial applications. Reliable quality for manufacturing.,Lithium Spodumene,Pharmaceutical Grade,,,,6.03,,1.28 g/cm³,0.13,MT,405,37,7546,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.002%"",""Fe"":""≤0.0002%""}","{""base_price"":5698,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-05-04T05:38:30.432Z,2025-12-13T05:38:30.432Z
96af0139-09a5-46bb-8e27-da44591d1726,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Pharmaceutical Grade Other 98.6%,High-quality pharmaceutical grade other for industrial applications. Reliable quality for manufacturing.,Other,Pharmaceutical Grade,98.59,,,,,0.81 g/cm³,0.14,MT,201,50,1845,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.001%"",""Ca"":""≤0.0013%"",""Fe"":""≤0.0003%""}","{""base_price"":8926,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-01-17T05:38:30.432Z,2025-12-05T05:38:30.432Z
65969f39-b45c-40e0-b04f-2b2d1b0fecc1,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Pharmaceutical Grade Recycled Lithium 98.4%,High-quality pharmaceutical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Pharmaceutical Grade,98.39,,,,,1.3 g/cm³,0.02,MT,355,82,2855,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0007%"",""Fe"":""≤0.0004%""}","{""base_price"":5839,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-02-10T05:38:30.432Z,2025-12-14T05:38:30.432Z
2bba141a-3198-4c78-b3d8-95f473a248bf,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Battery Grade Other 98.2%,High-quality battery grade other for EV battery applications. Meets strict automotive specifications.,Other,Battery Grade,98.21,,,,D50: 24μm,1.03 g/cm³,0.1,MT,50,69,548,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0008%"",""Fe"":""≤0.0002%""}","{""base_price"":1128,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-08-18T05:38:30.432Z,2025-12-16T05:38:30.432Z
0d389623-8e91-49f0-912a-98c0f667adff,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,Battery Grade Lithium Spodumene,High-quality battery grade lithium spodumene for EV battery applications. Meets strict automotive specifications.,Lithium Spodumene,Battery Grade,,,,6.87,D50: 21μm,1.34 g/cm³,0.13,MT,41,35,8940,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0005%"",""Fe"":""≤0.0004%""}","{""base_price"":1066,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-12-03T05:38:30.432Z,2025-12-31T05:38:30.432Z
65ebe941-1216-49bf-988b-7f52400508ee,118593b5-e3ba-4913-84df-2e25239acec2,Technical Grade Recycled Lithium 98.9%,High-quality technical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Technical Grade,98.91,,,,,0.89 g/cm³,0.08,MT,466,86,4525,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0003%"",""Fe"":""≤0.0001%""}","{""base_price"":5421,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-07-05T05:38:30.432Z,2025-12-26T05:38:30.432Z
2accfc83-80bf-4b1a-8558-94e8958d7d47,118593b5-e3ba-4913-84df-2e25239acec2,Battery Grade Lithium Carbonate 99.90%,High-quality battery grade lithium carbonate for EV battery applications. Meets strict automotive specifications.,Lithium Carbonate,Battery Grade,99.9,99.9,,,D50: 23μm,1.33 g/cm³,0.11,MT,37,40,4511,[],false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0011%"",""Fe"":""≤0.0003%""}","{""base_price"":11168,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-01-20T05:38:30.432Z,2025-12-08T05:38:30.432Z
82d95d89-d102-4295-9607-7c21b62d22dc,118593b5-e3ba-4913-84df-2e25239acec2,Technical Grade Other 98.8%,High-quality technical grade other for industrial applications. Reliable quality for manufacturing.,Other,Technical Grade,98.82,,,,,1.05 g/cm³,0.03,MT,345,42,1097,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0001%"",""Ca"":""≤0.0008%"",""Fe"":""≤0.0004%""}","{""base_price"":7262,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-10-28T05:38:30.432Z,2025-12-30T05:38:30.432Z
3dc27a14-92c9-44fc-b5c4-f65bbaf5714a,118593b5-e3ba-4913-84df-2e25239acec2,Pharmaceutical Grade Lithium Chloride 99.3%,High-quality pharmaceutical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Pharmaceutical Grade,99.34,,,,,1.31 g/cm³,0.06,MT,421,59,9282,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0009%"",""Fe"":""≤0.0002%""}","{""base_price"":7970,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-01-16T05:38:30.432Z,2025-12-13T05:38:30.432Z
8c874f1c-e641-48f6-b5fd-5f8dbe057775,118593b5-e3ba-4913-84df-2e25239acec2,Technical Grade Lithium Carbonate 99.5%,High-quality technical grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Technical Grade,99.47,99.47,,,,1.18 g/cm³,0.12,MT,225,70,4807,[],false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0001%"",""Ca"":""≤0.0013%"",""Fe"":""≤0.0004%""}","{""base_price"":9073,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-02-06T05:38:30.432Z,2025-12-30T05:38:30.432Z
d75fd89a-b1cf-44b9-9b8f-06f6b7db3323,118593b5-e3ba-4913-84df-2e25239acec2,Battery Grade Recycled Lithium 99.5%,High-quality battery grade recycled lithium for EV battery applications. Meets strict automotive specifications.,Recycled Lithium,Battery Grade,99.49,,,,D50: 56μm,1.16 g/cm³,0.02,MT,46,65,9993,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0001%"",""Fe"":""≤0.0005%""}","{""base_price"":847,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-10-05T05:38:30.432Z,2025-12-12T05:38:30.432Z
c3f8f52b-b670-494a-affe-0a0edaee37cb,118593b5-e3ba-4913-84df-2e25239acec2,Battery Grade Lithium Spodumene,High-quality battery grade lithium spodumene for EV battery applications. Meets strict automotive specifications.,Lithium Spodumene,Battery Grade,,,,5.76,D50: 50μm,1.19 g/cm³,0.01,MT,25,30,7041,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0013%"",""Fe"":""≤0.0003%""}","{""base_price"":834,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-07-03T05:38:30.432Z,2025-12-22T05:38:30.432Z
49c89107-ec9c-426a-ae1c-6f4f28a541e4,118593b5-e3ba-4913-84df-2e25239acec2,Pharmaceutical Grade Lithium Spodumene,High-quality pharmaceutical grade lithium spodumene for industrial applications. Reliable quality for manufacturing.,Lithium Spodumene,Pharmaceutical Grade,,,,6.16,,0.81 g/cm³,0.05,MT,410,69,5606,[],false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0008%"",""Fe"":""≤0.0005%""}","{""base_price"":5280,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-07-08T05:38:30.432Z,2025-12-20T05:38:30.432Z
8406165d-28b9-491b-8f02-6949ecd00347,118593b5-e3ba-4913-84df-2e25239acec2,Battery Grade Lithium Hydroxide 99.93%,High-quality battery grade lithium hydroxide for EV battery applications. Meets strict automotive specifications.,Lithium Hydroxide,Battery Grade,99.93,,56.84,,D50: 11μm,1.25 g/cm³,0.13,MT,40,77,4131,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.001%"",""Ca"":""≤0.0016%"",""Fe"":""≤0.0003%""}","{""base_price"":17297,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-08-29T05:38:30.432Z,2025-12-25T05:38:30.432Z
61657224-2f1c-4378-8be3-d51b8983bd03,b69730b6-17d6-4542-aa43-08d7f788dacc,Battery Grade Lithium Carbonate 99.4%,High-quality battery grade lithium carbonate for EV battery applications. Meets strict automotive specifications.,Lithium Carbonate,Battery Grade,99.37,99.37,,,D50: 29μm,1.07 g/cm³,0.11,MT,23,88,8787,[],false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0003%"",""Fe"":""≤0.0005%""}","{""base_price"":14046,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-08-29T05:38:30.432Z,2025-12-25T05:38:30.432Z
d8cc8cb8-52d0-4b0b-b8d0-f87198081dbf,b69730b6-17d6-4542-aa43-08d7f788dacc,Technical Grade Lithium Hydroxide 99.73%,High-quality technical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Technical Grade,99.73,,56.6,,,1.27 g/cm³,0.04,MT,228,72,5797,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0002%""}","{""base_price"":9188,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-10-25T05:38:30.432Z,2026-01-02T05:38:30.432Z
9da52572-4dc5-42d6-9111-aeafd8da26ac,b69730b6-17d6-4542-aa43-08d7f788dacc,Industrial Grade Lithium Hydroxide 99.72%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.72,,56.12,,,1.14 g/cm³,0.14,MT,394,62,1463,[],false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0012%"",""Fe"":""≤0.0002%""}","{""base_price"":7748,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-08-09T05:38:30.433Z,2026-01-02T05:38:30.433Z
5b36131d-f46b-469c-903e-45ebdfe80d6e,b69730b6-17d6-4542-aa43-08d7f788dacc,Technical Grade Lithium Spodumene,High-quality technical grade lithium spodumene for industrial applications. Reliable quality for manufacturing.,Lithium Spodumene,Technical Grade,,,,6.68,,1.08 g/cm³,0.14,MT,243,85,2604,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0009%"",""Fe"":""≤0.0003%""}","{""base_price"":7242,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-04-07T05:38:30.433Z,2025-12-05T05:38:30.433Z
afced657-f29e-4bdd-b456-3c3fadf74efe,b69730b6-17d6-4542-aa43-08d7f788dacc,Industrial Grade Other 98.3%,High-quality industrial grade other for industrial applications. Reliable quality for manufacturing.,Other,Industrial Grade,98.35,,,,,1.08 g/cm³,0.13,MT,375,48,7732,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0002%""}","{""base_price"":6200,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-06-22T05:38:30.433Z,2025-12-29T05:38:30.433Z
29fef33f-acac-48c6-9aec-2d3c9a1ce11e,b69730b6-17d6-4542-aa43-08d7f788dacc,Industrial Grade Lithium Chloride 98.8%,High-quality industrial grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Industrial Grade,98.76,,,,,1.15 g/cm³,0.11,MT,272,31,4841,[],false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0001%""}","{""base_price"":7712,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-09-09T05:38:30.433Z,2025-12-16T05:38:30.433Z
23696c92-d584-400e-b444-ce8e8bcc032e,b69730b6-17d6-4542-aa43-08d7f788dacc,Industrial Grade Recycled Lithium 99.2%,High-quality industrial grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Industrial Grade,99.2,,,,,1.25 g/cm³,0.12,MT,458,47,3079,[],false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0007%"",""Ca"":""≤0.0009%"",""Fe"":""≤0.0001%""}","{""base_price"":5613,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-11-06T05:38:30.433Z,2025-12-21T05:38:30.433Z
a82546c0-cc8c-43fd-8247-609280a7c74e,b69730b6-17d6-4542-aa43-08d7f788dacc,Pharmaceutical Grade Lithium Hydroxide 99.65%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.65,,56.97,,,0.92 g/cm³,0.12,MT,287,53,7300,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0005%"",""Fe"":""≤0.0003%""}","{""base_price"":7214,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-11-20T05:38:30.433Z,2025-12-16T05:38:30.433Z
01bba2a1-4981-4e88-b54b-5efc109eec1e,b69730b6-17d6-4542-aa43-08d7f788dacc,Pharmaceutical Grade Lithium Hydroxide 99.94%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.94,,57,,,0.96 g/cm³,0.05,MT,423,84,8980,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0004%""}","{""base_price"":6713,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-04-04T05:38:30.433Z,2025-12-29T05:38:30.433Z
7d007a07-f3ae-497f-b630-fa8c7ef60ecd,b69730b6-17d6-4542-aa43-08d7f788dacc,Pharmaceutical Grade Lithium Hydroxide 99.58%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.58,,56.23,,,1.24 g/cm³,0.13,MT,351,55,9388,[],false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0002%"",""Fe"":""≤0.0002%""}","{""base_price"":8576,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-09-29T05:38:30.433Z,2025-12-27T05:38:30.433Z
17ccbc22-d3dc-401e-9339-f14818488d44,b69730b6-17d6-4542-aa43-08d7f788dacc,Industrial Grade Lithium Carbonate 99.3%,High-quality industrial grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Industrial Grade,99.35,99.35,,,,0.97 g/cm³,0.1,MT,103,30,1528,[],false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0003%""}","{""base_price"":8693,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-08-21T05:38:30.433Z,2025-12-16T05:38:30.433Z
656ebf2f-6da9-4261-9a7c-9714467abe36,580ac6db-d376-43b6-94ac-0b76aeaec003,Industrial Grade Lithium Hydroxide 99.77%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.77,,56.89,,,0.87 g/cm³,0.03,MT,200,30,7298,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0005%"",""Fe"":""≤0.0002%""}","{""base_price"":9370,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-02-08T05:38:30.433Z,2025-12-07T05:38:30.433Z
a3d41e5b-955e-438e-a6c2-4784bb0b7da8,580ac6db-d376-43b6-94ac-0b76aeaec003,Pharmaceutical Grade Lithium Hydroxide 99.88%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.88,,56.98,,,1 g/cm³,0.05,MT,399,39,5497,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0007%"",""Ca"":""≤0.0004%"",""Fe"":""≤0.0002%""}","{""base_price"":9709,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-02-05T05:38:30.433Z,2025-12-24T05:38:30.433Z
d5f683b0-d5f1-4d81-b9ac-ec178fa92575,580ac6db-d376-43b6-94ac-0b76aeaec003,Technical Grade Lithium Spodumene,High-quality technical grade lithium spodumene for industrial applications. Reliable quality for manufacturing.,Lithium Spodumene,Technical Grade,,,,5.92,,1.05 g/cm³,0.07,MT,293,85,6237,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0005%""}","{""base_price"":8861,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-10-25T05:38:30.433Z,2026-01-01T05:38:30.433Z
5d9703c5-118b-4bc7-96e7-71ea99023a9f,580ac6db-d376-43b6-94ac-0b76aeaec003,Technical Grade Recycled Lithium 99.5%,High-quality technical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Technical Grade,99.48,,,,,1.33 g/cm³,0.05,MT,56,47,963,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0002%""}","{""base_price"":6275,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-03-29T05:38:30.433Z,2025-12-25T05:38:30.433Z
ad97ba14-7b33-4292-95d5-b7ef9967b845,580ac6db-d376-43b6-94ac-0b76aeaec003,Battery Grade Lithium Chloride 98.4%,High-quality battery grade lithium chloride for EV battery applications. Meets strict automotive specifications.,Lithium Chloride,Battery Grade,98.36,,,,D50: 41μm,1.29 g/cm³,0.14,MT,47,45,7366,[],false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0005%""}","{""base_price"":1111,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-10-12T05:38:30.433Z,2025-12-03T05:38:30.433Z
ef14f44b-ab28-4242-9c83-c4317e442013,580ac6db-d376-43b6-94ac-0b76aeaec003,Pharmaceutical Grade Lithium Hydroxide 99.52%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.52,,56.44,,,1.38 g/cm³,0.12,MT,86,32,6825,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0001%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0005%""}","{""base_price"":8680,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-01-23T05:38:30.433Z,2025-12-09T05:38:30.433Z
dd3af7a6-9de2-42c5-96c8-e27489af0bf7,580ac6db-d376-43b6-94ac-0b76aeaec003,Industrial Grade Recycled Lithium 98.3%,High-quality industrial grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Industrial Grade,98.31,,,,,0.86 g/cm³,0.07,MT,120,87,1458,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0003%"",""Fe"":""≤0.0004%""}","{""base_price"":5583,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-01-24T05:38:30.433Z,2025-12-08T05:38:30.433Z
